video_id,comments
pOpYOLcOQxs,"2-3개월 한철 장사로 1.8억을 회수했다고?
키야.. 왜 포기 못하는지 알겠네"
pOpYOLcOQxs,삼겹살 1인분2만원하더라
pOpYOLcOQxs,1:26 이건 극우파들도 인정한다 카더라
pOpYOLcOQxs,"5년전에 한국에 놀러갔을때 친구들과 함께 계곡에 갔는데 어딜가도 테이블 사고 음식을 시켜야지 계곡에 들어갈수있다고 하는거에요...
그래서 무시하고 그냥 들어갔더니 소리지르면서 지랄하길레 더 산속 깊숙히 들어가서 사람 없는곳에서 놀았습니다.
그때 불법인줄 알았으면 싸웠는데 아쉽네요."
pOpYOLcOQxs,가평에 저번에 놀러갓다가 계속에서 놀려면 돈내라고 ㅈㄹ하는 사장님보고 어이가없어서 갓 스무살 된 나도 불법인거 아는데 정확하게 뭐가 불법인걸 모르니까 억울하고 분했는데 이거였네   다음부터 그래서 저런 계곡 절대 안놀러감 ㅡㅡ 진짜 더럽고 치사해서 돈 안내고 배 안불려주는게 답이에요
pOpYOLcOQxs,이재명이 불러라~~
pOpYOLcOQxs,그냥 무시하고 들어가면 되는데 개돼지들은 그런깡도 없음ㅋㅋ
pOpYOLcOQxs,쟤네들 윤석열 찍었을 거 같은데 ㅋㅋㅋㅋㅋ
pOpYOLcOQxs,세금들은 냈을까요?
pOpYOLcOQxs,저런 새끼들도 문제지만 계곡가서 저런 백숙 쳐먹고 노는 개돼지들도 문제 많다고보는데 ㅋㅋㅋㅋ
pOpYOLcOQxs,무슨 백숙이 14만원이야 미친ㅋㅋㅋㅋㅋ
pOpYOLcOQxs,"불법 백숙들 또 슬슬 기어나오든데
불법 사장새끼랑 영혼의 맞다이깨고 놀았습니다"
pOpYOLcOQxs,"이게  큰일을  한거라고  이재명  을  띠우려고  방송하는것이냐  ‥   
대장동  주민들은  피눈물  흘린다  ‥  이넘들아"
pOpYOLcOQxs,찰지고 내용 찐이다!
pOpYOLcOQxs,이제야 본색을 드러내는구나? 어쩐지 기업욕하고 남 욕하는 거 보고 의심스러웠는데 역시나 찢재명 지지하는 공산당 빨갱이 더불어 공산당 지지자구나. 찢재명이가 경기도지사하기 전에 남양주 시장도 했는데 굳이 찢재명을 언급하며 찢잼병을 듸워준 이유를 밝히거라. 생각할수록 역겨운 색끼네. 왜9 갑자기 찢재명을 언급하며 너의 공산당 본색을 드러내니?
pOpYOLcOQxs,왜왜 갑자기 찢재명 운운하면서 니 본색을 드러내지? 하천 문제를 언급한게 찢재명이 처음이냐? 찢재명이가 포퓰리즘으로 한 거잖아. 그럼 찢재명이가 포퓰리즘으로 밀어불인 건 맞고 하천에서 장사한 사람은 무조건 잘못이라는 게 너의 더러운 논리이냐?
pOpYOLcOQxs,현 민주당 대표 이재명이 처음 한게 아닌 남양주 시장이 처음 시행했습니다.
pOpYOLcOQxs,"전주시 동사무서 공무원 부정부패 심각하다
지들끼리 다 해처먹고"
pOpYOLcOQxs,이재명이 한거 아닌데
pOpYOLcOQxs,이런걸 보면 이재명 민주당 대표가 성남시장과 경기도 지사때 얼마나 철두철미하게 일을 했는지 알 수 있네요.. 지금 대한민국에 필요한건 뭐다? 일 똑바로 하는 대통령입니다..
pOpYOLcOQxs,정신차려~ 나중에 후회하지 말고
pOpYOLcOQxs,"방관... 맞죠 그걸 넘어 그냥 방임으로 일관했다고 보는게.... ㅎㅎ, 할아버지 시대에서부터 아저씨랑 아버지 세대에서까지도 심지어 현재까지도 그러고 적극적으로 포인팅을 하지를 못했으니...ㅋ 개인적으론 그분은 좋아하진 않지만... 그래도 철거능력은 인정합니다 시원하네요 ㅋ 다만 구조대님 말처럼 마냥 철거만 미는게 아닌 몇몇 방안들을 논위해야 한다고 봅니다 정부랑 법에서 일하시는 분들 월급이랑 머니빌런 욕 안들으시려면 당장 하셔야 할거에요 ㅋㅋㅋ"
pOpYOLcOQxs,저 죄의식없는 바퀴벌레 버러지 x들ㅡㅡ
pOpYOLcOQxs,보도블럭디빌 돈으로 이런거나정리할예산편성하지
pOpYOLcOQxs,상인들 말하는 꼬라지 보니까 개 패버리고 싶네ㅋㅋㅋㅋ
pOpYOLcOQxs,실제로 법정가보면 불법 노래방 업소 등 이런 장사하는사람들 같은 이유로 여러번 법정에서 재판받음 판사도 어이가없어서 알면서도 계속 하냐고 물어보면 생계라고 그렇다고함 ㅋㅋ 에미가 쳐뒤진 새끼들임 세상에 도둑놈들이 많아도 너무 많음
pOpYOLcOQxs,"결국 이재명이 답이지 싶다. 
대통령 시켜주면 전국의 계곡을 돌려 줄텐데"
pOpYOLcOQxs,강제철거해서 다 밀어버려야한다 불법장사하는데 당당한거 진짜 꼴보기싫다 그리고 시민의식 지적하신거 참 공감합니다
pOpYOLcOQxs,벌금을  100배로 올려라
pOpYOLcOQxs,지리산 뱀사골도 유명하죠. 주차할려면 백숙 먹어야합니다.라고 ㅋ
pOpYOLcOQxs,재명이가 잘한것도 있네 ㅎ허허
pOpYOLcOQxs,공무원하고 결탁이 돼서 근절되기가 힘들겁니다. 전두환식 밀어 붙이기 아니면. 엽전들은 때려야 말듣습니다.
pOpYOLcOQxs,그럼  계곡 바로앞에서 얕은 물 위에 평상이 있고 발에 물담그면서 백숙먹었던곳 있는데 거기도 불법인가요?
pOpYOLcOQxs,저런데 안가면됨 저기가서 사먹어주니 저러지
pOpYOLcOQxs,"그런데 20대 그리고 지들이 틀딱이라고 욕하는 노인내들이 검증이라고 1%도 안된 대통령 뽑았죠 ? 
병신새키들 경기도지사 바뀌자말자 바로 복구 되고있죠 ?"
pOpYOLcOQxs,아직도 계곡양아치짓거리들 하고 있냐? 에라이 그지쌩양아치들.
pOpYOLcOQxs,삐빅 교도소쳐가라 정상이다
pOpYOLcOQxs,혹시 대깨세요?
pOpYOLcOQxs,"이재명의원 빼고는 의원들 몸 사리는거지
저사람들이 전부 유권자들이거든
ㅋㅋㅋ 저들이 돌아서면 자기들 지지율
떨어지고 선거때 안좋을수도 있거든
ㅋㅋㅋ"
pOpYOLcOQxs,2 3개월에 1억8천을 버는거면 진짜 할만하넼ㅋㅋㅋㅋㅋ
pOpYOLcOQxs,시민의식 나오는 부분에서 순간 불가능 할 수도 있겠다 싶었다..
pOpYOLcOQxs,한철장사해서 힘들게 먹고산다하는데 놀러가는사람들은  전부 일하고 한철 놀러가는거임
pOpYOLcOQxs,3개월만에 투자금회수가 지리노..
pOpYOLcOQxs,"우리나라 사람들의 시민의식이 아직 성숙하지 않다 (X)
전세계 어디를 가도 단속과 처벌이 없는 이상 똑같이 시민의식이 개판이다 (O)"
pOpYOLcOQxs,2:37 와... 일년에 1억 8천을 땡겨버리네 ㅋㅋㅋㅋㅋ 투자금밖에? 에라이~
pOpYOLcOQxs,들어가지 말라다가 나한테 존내 쳐맞은 색히 하나있는데 ㅋㅋㅋㅋ 기억하냐
pOpYOLcOQxs,백슉먹자 했자나!
pOpYOLcOQxs,원숭이가 몇몇 똑똑한 사람덕에 문명을 누리기는 하나 원숭이는 원숭이
pOpYOLcOQxs,동사무소만 봐도 처 놀고있는 인력투성인데 저런 불법영업 관리하는 공무원좀 늘리는게 어렵냐?
pOpYOLcOQxs,2018년에 남양주지사가 한거 아닌가용..?
pOpYOLcOQxs,별로 관심없던 내용이지만 말을 너무 잘하셔서 듣고 있으면 와 그렇구나 싶네요. 국회로 가셔야 됩니다.
pOpYOLcOQxs,"시발 2~3개월하고 1억4천 ㅋㅋㅋㅋㅋㅋㅋㅋ
10년넘게 공부해서 판검사의사된사람들 속존나쓰리겠다 진짜 
개새끼들 다망해라진짜"
pOpYOLcOQxs,"캐나다 교민이고 걷는걸 좋아해서 오늘도 계곡을 6시간 서성이다 왔습니다
자연은 자연일뿐 그걸로 돈 버는사람 하나도 없습니다
누군가 시도하면 아마도 욕먹고 벌금먹고 싸다구도 먹고 아플겁니다
우리나라도 법은 똑같으니 적용만 잘하면 됩니다
계곡에 평상깔고 돈내라는건 강도짓 입니다지
거기에 돈 받고 비싼 음식 파는건 헷갈리네요 강도인지 도둑인지 사기꾼인지...."
pOpYOLcOQxs,너무 어이 없는거 아닌가요? 이건...
pOpYOLcOQxs,헐??? 한철장사에 투자금을 뽑았데 미치겄다...
pOpYOLcOQxs,ㅋㅋㅋㅋ 진짜 수준
pOpYOLcOQxs,이 지랄을 해대니 아무도 없는 데를 찾지
pOpYOLcOQxs,"뒷돈 받고 있으니, 단속을 안하거나 관리를 안하는 거겠죠."
pOpYOLcOQxs,"호갱구조대 님은 좋아하는데... 이재명을 좋아하지 않는 사람도 있어요... 
전 호갱구조대를 아직까진 좋아합니다... 여기까지... ㅋㅋㅋ"
pOpYOLcOQxs,이재명도 마음에 드는건 아니지만 이런거보면 용산엉덩이보단 훨나은거같음 ㅅㅂ
pOpYOLcOQxs,안🚕전 포🚕커 🚚포🚚홀🚚덤🚚쩜🚚컴🚚
pOpYOLcOQxs,🧶포🧶홀🧶덤🧶c🧶O🧶m🧶 동네서 잘치는 편이라고 생각해서 했는데 일일 100은 가져가는중ㅋㅋㅋㅋ
pOpYOLcOQxs,첫15 매10 돌20 충잔포 확인~ 🎲포🎲홀🎲덤🎲C🎲o🎲M🎲
pOpYOLcOQxs,💄포💄홀💄덤💄 30분만에 6o벌어서 부모님 용돈 이십챙겨드렸다 ㄹㅇ 꿀이다;;
pOpYOLcOQxs,🧷포🧷홀🧷덤🧷 왜이렇게 광고 많이 하는거야 ㅠㅠㅠㅠ 이러면 너무 유명해져서 힘들어져…..;
pOpYOLcOQxs,🦗포🦗홀🦗덤🦗C🦗O🦗M🦗다른데라 다르게 실시간 채팅도 되네요 애들 살살 놀리는 재미도 쏠쏠하다
pOpYOLcOQxs,홀덤가입주소 👉👉 포🍖홀🍖덤🍖c🍖o🍖m🍖
pOpYOLcOQxs,두시간가까이 겜치고 5만원으로 40벌었음ㅋㅋㅋㅋ 🤭포🤭홀🤭덤🤭c🤭o🤭m🤭 진짜 바보들만 모여있네
pOpYOLcOQxs,홀🔋덤족보랑 핸드만 조금 볼줄알면 웬만하면 돈따가는거 같다ㅋㅋㅋㅋㅋ 솔직히 금액 큰 방은 잘 하는애들도 있어서 좀 그렇고 적은 테이블은 바보들천국💷포💷홀💷덤💷c💷o💷m💷
pOpYOLcOQxs,👶포👶홀👶덤👶c👶o👶m👶 호구들 개많노 여기서 월급 복사중 ㅅㅅ
pOpYOLcOQxs,"넷마블, ㅍㅣ망 , 한게임 당연히 괜찮지 근데 귀찮게 환전소이용해야 하자나 🩸포🩸홀🩸덤🩸C🩸O🩸M🩸 간단하게 계좌거래해랔ㅋㅋㅋㅋㅋ"
pOpYOLcOQxs,🎡포🎡홀🎡덤🎡c🎡o🎡m🎡 수입을 엄청 높일 수 있다까지는 아닌데 실력좋으면 제태크 정도는 가능한듯?
pOpYOLcOQxs,🦀포🦀홀🦀덤🦀 유튭만 검색해봐도 바로 나오네
pOpYOLcOQxs,야구 빠따로  대가리  깨버려야 함
pOpYOLcOQxs,0:48 사유지라서 못들어간다는거 거짓말인가요? 사유지인 계곡은 없는건가요??
pOpYOLcOQxs,"이걸 강제철거 안하는 지자체들 대체 뭐하는거냐
또 돈 받아 처먹는거냐
이재명이 대통 되면 전국 계곡 불법 싹 정리 되려나.
뻔히 알고도 눈 감아주는 인간들 싹 잡아처넣어야 한다."
pOpYOLcOQxs,가격표 앞자리가 10만원이 더 붙는군요...도둑놈들.....
pOpYOLcOQxs,"비싸게 파는건 아무 문제 없음. 싫으면 안사먹으면 되니까.
근데 ㅅㅂ 문제는 불법으로 건축물 설치하고 계곡에 들어가기 어렵게 민폐를 끼친다는거."
pOpYOLcOQxs,방관한 것 맞지요.
pOpYOLcOQxs,"이재명 얘기가 자꾸 나와서 하는 말인데 이런 걸로 그 사람을 좋게 평가할 일은 안 됨. 이건 그냥 일부일 뿐이고, 이재명은 그냥 남의 명예가 안중에 없는 사람이니까 빼앗는 일만 잘 한 것임. 

상황을 생각해보면 이재명이 이것을 잘 했다 하는 말 자체가 경우에 맞지 않는 이야기인것임. 이 상황 자체를 볼 때 이재명이 이걸 잘 했다고 말 할 게 아니라, 우리가 저런거 싸우고 신고하고 그러지 않으니까 저런 정치인들도 그걸 자기 업적으로 삼게 되어버렸다고 봐야지.

항상 사람들이 스스로 자기 인생 자기 책임하에 관리하지 못 하는 만큼 정치 권력이 그 권리를 빼앗아가는것임. 그걸 최소화시키는 게 민주시민의 일이고."
pOpYOLcOQxs,은근슬쩍 특정 정치인 언급하는 거보니 슬슬 채널의 색깔이 드디어 나오는건가?
pOpYOLcOQxs,이재명이 우파였으면 나도 대깨명이 되었을텐데
pOpYOLcOQxs,이재명이 하면 쓰레기들은 청소는 일단된다~~
pOpYOLcOQxs,이래서 내가 이재명 의원을 지지하는거구나 다시 한번 느끼고 갑니다
pOpYOLcOQxs,굥정부에서는 모든게 인정됨~~  그래서뽑은거구
pOpYOLcOQxs,"문제는 뒤봐주는 공무원들이 제일문제
불법을 하는데  뒤봐주면서
단속도 안함.. 그러니 지방쪽은 아직도 그래도 유지중
법보다   뒷돈주면서  공무원들   용돈 받아가며 사는게
그들이 사는법"
pOpYOLcOQxs,천박한 알박이 사기꾼들 ㅋㅋㅋㅋㅋㅋ
pOpYOLcOQxs,전원 효수하여 광화문에 내걸어라
pOpYOLcOQxs,"방관하다가 태클 걸어서 정리되나 싶었지만 
대가리가 사리지니 다시 슬금슬금 기어나와서 
이익보다 적은 벌금 내고 똑같은 짓을 하고 있다."
pOpYOLcOQxs,니들! 재명이형한테 또 혼날래!?
pOpYOLcOQxs,ㄷ ㄷ 대단함
pOpYOLcOQxs,백숙에 트러플 쪼가리라고 넣었나봐 ㅋㅋ
pOpYOLcOQxs,이재명이 경기도는 좀 청소는 한거같은데
pOpYOLcOQxs,"ㅋㅋㅋㅋㅋㅋ저 계곡 상인들 뻔뻔한게 아니라
ㄹㅇ 지들이 잘못한게 하나도 없다고 생각하는거임.

민주당 180석 벌금 수위, 징벌적 손해배상, 촉법소년 하나도 안건들고 임기 말에 검수완박….
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이걸 빨아주는 놈들도 문제야"
pOpYOLcOQxs,"어차피 계곡에는 사람들이 놀러갈것이고 사실 계곡에 시설이 잘 되어 있다면 놀러 가는 사람들도 계곡을 좀더 편리하게 사용할 수 있어 좋다고 생각합니다. 계곡불법점거 상인들을 내쫒을게 아니라 저들을 합법적으로 영업할수 있게 법을 고치는게 좋다고 봅니다. 저렇게  돈을 많이 버니 세금도 뜯어내고, 계곡이 더럽혀지지 않게 각종 규제와 법을 만들어서 저 상인들이 계곡을 관리하게 하는것도 방법이라고 생각합니다.  돈 아깝게 기존에 있는 시설들 철거하는 비용도 줄이고,  저 상인들은 오랫동안 계곡에서 장사 했으니 그 계곡에 한해서는 전문가(?) 이지 않을까 싶어서요.  

 법만 고치면 상인들은 예전보다 수입은 월등하게 줄겠지만 그래도 계속해서 경제적 활동을 이어나갈수 있고, 계곡을 찾는 사람들은 편리하고 깨끗하게 계곡을 즐길 수 있고, 나라에서는 세금을 걷을수 있으니깐요."
pOpYOLcOQxs,결론은 공무원들 덥고 귀찮으닌깐 일을 안하는거지.. 공무원 그렇게 뽑으면 뭐하나 일을 안하는데;
pOpYOLcOQxs,전부 다 필요없다. 불법을 저지르고 쓰레기를 함부로 버리는 사람을 보면 그자리에서 총살하면 해결이다. 탕탕!!
pOpYOLcOQxs,저 가격 봐. ㅋㅋㅋ 저런 곳 에는 안 가고 집 에서 만들어 먹겠다. ㅋㅋㅋ 어이 가 없다.
pOpYOLcOQxs,저런새끼들은 조선족 아닌가 아무리 병신이라도 한국인이 저런다고?
pOpYOLcOQxs,왜 이렇게 비싸? 별 맛도 없는 게.
pOpYOLcOQxs,모두 cctv 설치하고 무단쓰레기 벌금 3천만원하면 해결됩니다. cctv로 역추적해서 잡아내는 공무원들 벌금 일부 포상주면 불만없이 모니터링 할겁니다.
pOpYOLcOQxs,"너희 부모님 뭐하셔?

""웅, 우리엄빠 불법으로 계곡에서 무단점거하고
백숙 한마리에 12만5천원씩 팔아""

개후레새x들이네?"
pOpYOLcOQxs,그래도 이재명은 싫어요
pOpYOLcOQxs,다른거 몰라도 이재명이 일하나는 확실이 잘하는구만~~~
pOpYOLcOQxs,"솔직히 불법이던 아니던 길거리 붕어빵마냥 있으면 좋은 게 맞다

다만 출입을 지들 멋대로 통제하고 가격이 미쳤기에 반대하는 거
일반 음식점에서 2만 원에 먹을 걸 6만 7만 받아쳐먹으니...
그런데 세금도 안 내겠지?"
pOpYOLcOQxs,이재명 도지사 하셨을떄 단속 빡시게 했는데 대통령 선거 나가시고 /당원 되시고 나니 벌레들이 또 바글 바글하네
pOpYOLcOQxs,계곡 영업장이 하는 일은 쓰레기 치워주는거 빼고 없음 ㅋㅋㅋㅋㅋ 그냥 계곡마다 산림욕장 처럼 공무원들 배치해서 놀수 있게 하면 안되나?
pOpYOLcOQxs,경기도 계곡 옆에 사는데 장사하던 애들 싹 다 없어지니까 너무 좋음. 가족끼리 계곡에 놀러와서 발 담구고 놀다 가기도 하고 좀 생각 없이 쓰레기 버리는 것만 줄이면 좋을듯! 근데 요즘엔 자기 쓰레기는 다들 들고 감 그리고 계곡 옆에 쓰레기 분리수거 하는 곳도 다 있어서 버릴 수 있게 해둠. 물론 주변에 음식점은 있음 근데 계곡 위나 옆에서 하는게 아니라 그냥 상가에 식당 !
pOpYOLcOQxs,"혹시 이재명 국회의원이 기평군수한테 소송껀 아세요
이건 이재명 그당시 도지사 작품 아니고 가평군수 작품 입니다."
pOpYOLcOQxs,진짜 ㅋㅋ 오랜만에 가족들이랑 계곡 들어가는 다리가 2곳이나 있는데 지들이 막아놓고 자기들이 만든길로만 들어올수 있다고 자기 땅이라고 저까지다 와서 백숙한마리 시키면 계곡에서 놀수 있다 이러면서 어이가 없어서
pOpYOLcOQxs,갓재명~~~
pOpYOLcOQxs,이재명이 떠나고 더 심해졌다는데…쥐새끼 같은 인간들…제발 노력해서 살아라
